_id,company_name,Company Status,year,Current assets,Cost of goods sold,Depreciation and amortization,EBDITDA,Inventory,Net Income,Total Receivable,Market Value,Net Sales,Total Assets,Total Long-term Debt,EBIT,Gross Profit,Total Current Liabilitie,Retained Earnings,Total Revenue,Total Liabilities,Total Operating Expenses
68a9cd4637bac44f68cb4dc9,C_3721,failed,2007,20.93,31.175,3.775,-10.388,6.615,-27.049,8.817,24.7664,50.635,34.263,2.858,-14.163,19.46,33.13,-377.022,50.635,36.657,61.023
68a9cd4737bac44f68cbe98d,C_8620,failed,2013,122.926,365.463,9.841,24.634,94.711,8.013,11.28,140.2124,627.387,206.987,44.437,14.793,261.924,79.122,-12.009,627.387,165.182,602.753
68a9cd4637bac44f68cac12c,C_82,alive,2007,228.051,243.807,6.659,64.055,69.228,39.231,69.933,388.049,346.834,404.392,0.0,57.396,103.027,91.146,65.656,346.834,216.662,282.779
68a9cd4637bac44f68cb2676,C_2378,alive,2008,78.757,474.737,75.405,184.725,14.184,56.494,31.734,550.281,814.509,747.44,413.252,109.32,339.772,86.5,639.328,814.509,618.854,629.784
68a9cd4637bac44f68cbbe99,C_7095,alive,2001,71.736,205.959,12.133,18.982,2.431,-1.834,8.911,28.1,235.902,255.922,110.352,6.849,29.943,25.062,-8.331,235.902,139.253,216.92
68a9cd4637bac44f68cb80a7,C_5282,failed,2002,819.0,1234.0,102.0,176.0,406.0,-333.0,210.0,600.9976,1554.0,2396.0,1212.0,74.0,320.0,475.0,-1075.0,1554.0,2412.0,1378.0
68a9cd4637bac44f68cba61f,C_6384,alive,2003,541.041,194.164,46.941,49.191,3.961,-136.24,74.935,1690.3826,525.277,1323.946,442.95,2.25,331.113,166.102,-26.263,525.277,625.57,476.086
68a9cd4637bac44f68cbb382,C_6789,alive,2008,2026.8,2129.8,136.0,849.8,674.6,329.3,970.3,4686.6407,4331.0,5816.7,2589.5,713.8,2201.2,1361.7,1679.7,4331.0,4820.4,3481.2
68a9cd4637bac44f68cb6ec2,C_4783,alive,2000,19.938,29.287,0.915,2.377,6.707,0.448,11.797,4.8967,47.705,24.895,0.0,1.462,18.418,12.176,-0.025,47.705,12.311,45.328
68a9cd4637bac44f68cb5968,C_4128,alive,2018,0.131,0.128,0.0,-0.969,0.006,-1.253,0.025,2.868,0.2,0.195,0.0,-0.969,0.072,1.656,-2.033,0.2,1.656,1.169
68a9cd4637bac44f68cb5621,C_4033,alive,2013,1102.7,3023.5,173.6,354.7,14.6,56.8,652.1,1652.376,3942.2,2498.0,330.5,181.1,918.7,798.6,79.1,3942.2,1718.5,3587.5
68a9cd4637bac44f68cb0f94,C_1773,alive,2013,225.53,784.19,27.448,107.665,101.211,50.119,34.715,1196.7488,1015.576,453.184,0.0,80.217,231.386,118.191,216.459,1015.576,139.571,907.911
68a9cd4637bac44f68cb9f1e,C_6182,alive,1999,61.679,1268.85,6.014,23.264,0.0,6.685,47.976,105.5391,1292.114,258.144,57.752,17.25,23.264,108.169,7.269,1292.114,179.168,1268.85
68a9cd4637bac44f68cb8750,C_5468,alive,2001,35.526,225.523,11.983,18.641,3.613,-35.079,20.673,3.46,282.631,207.024,156.047,6.658,57.108,41.871,-82.224,282.631,199.789,263.99
68a9cd4637bac44f68caf214,C_1121,alive,2014,5439.0,4648.0,1383.0,2133.0,1972.0,508.0,600.0,9424.863,7292.0,24916.0,6480.0,750.0,2644.0,2198.0,764.0,7292.0,11827.0,5159.0
68a9cd4637bac44f68cb7a46,C_5092,alive,2009,712.583,370.465,53.343,139.621,76.863,49.879,139.353,2109.5905,966.984,1385.901,0.0,86.278,596.519,243.421,-12.977,966.984,332.048,827.363
68a9cd4637bac44f68cb38bc,C_3114,failed,2000,1.281,0.18,0.426,-6.038,0.0,-5.415,0.049,46.317,0.326,5.089,0.0,-6.464,0.146,0.887,-23.423,0.326,0.887,6.364
68a9cd4637bac44f68cad8e3,C_572,alive,2007,1537.28,4512.242,144.06,554.293,1065.898,242.854,44.394,4197.1123,6834.305,2624.156,250.0,410.233,2322.063,1130.303,1722.859,6834.305,1449.515,6280.012
68a9cd4637bac44f68cba5a8,C_6368,alive,2008,1557.663,4904.164,26.731,379.403,605.678,212.691,852.775,812.2752,6110.84,2720.977,841.928,352.672,1206.676,1006.009,479.147,6110.84,1988.981,5731.437
68a9cd4637bac44f68cb4130,C_3381,failed,2006,16.696,66.868,0.178,0.605,1.289,-2.674,13.965,6.0221,71.76,20.868,7.798,0.427,4.892,7.41,-41.593,71.76,15.208,71.155
68a9cd4637bac44f68cb2bde,C_2568,alive,2016,2.655,8.324,5.299,-0.867,0.0,-22.737,1.448,0.0671,11.002,35.826,1.325,-6.166,2.678,24.635,-34.158,11.002,26.668,11.869
68a9cd4637bac44f68cb0bb4,C_1689,alive,1999,35.148,71.325,5.998,-5.877,0.0,-8.206,18.31,24.472,114.644,146.921,1.668,-11.875,43.319,37.961,-8.245,114.644,145.042,120.521
68a9cd4637bac44f68cbb079,C_6685,alive,2008,0.108,0.145,0.011,-0.499,0.097,-0.541,0.0,0.1321,0.154,0.108,0.0,-0.51,0.009,0.592,-2.327,0.154,0.592,0.653
68a9cd4637bac44f68cb7831,C_5032,alive,2013,87.995,122.74,13.033,20.321,0.0,-0.186,40.321,197.3462,195.216,132.829,0.0,7.288,72.476,37.489,-511.272,195.216,39.001,174.895
68a9cd4637bac44f68caf480,C_1169,failed,2008,703.307,821.362,65.514,208.785,165.438,124.308,216.674,623.8487,1133.803,2335.273,739.874,143.271,312.441,154.863,567.39,1133.803,1112.447,925.018
68a9cd4637bac44f68cb712b,C_4848,alive,2005,246.504,549.042,45.964,120.47,107.895,20.204,118.215,299.5604,712.782,949.737,536.921,74.506,163.74,87.688,292.544,712.782,680.148,592.312
68a9cd4637bac44f68cba01f,C_6209,alive,2002,0.813,12.892,1.842,-10.764,0.376,-14.913,0.24,12.342,2.128,1.834,0.227,-12.606,-10.764,14.415,-131.597,2.128,14.642,12.892
68a9cd4737bac44f68cbd5f1,C_7823,alive,2008,62.893,35.813,4.086,-32.665,0.0,-8.005,11.637,172.5431,3.148,125.12,39.134,-36.751,-32.665,10.012,-72.227,3.148,66.066,35.813
68a9cd4737bac44f68cbe9d4,C_8631,alive,2014,460.554,856.722,54.111,378.789,131.613,170.45,206.094,1113.518,1356.458,1514.016,1235.365,324.678,499.736,141.841,484.37,1356.458,1480.542,977.669
68a9cd4637bac44f68cba0fd,C_6239,failed,2006,277.098,618.223,33.525,159.139,140.67,77.782,8.6,2175.4404,1152.1,428.066,200.0,125.614,533.877,159.998,-507.653,1152.1,422.446,992.961
68a9cd4637bac44f68cb0cff,C_1715,alive,2004,92.55,137.5,2.517,35.469,47.62,20.278,30.774,249.3036,223.013,156.356,0.0,32.952,85.513,27.9,107.185,223.013,36.608,187.544
68a9cd4737bac44f68cbd63b,C_7831,alive,2017,89.17,66.16,4.787,101.304,0.0,-185.718,60.102,112.5458,167.464,1097.211,602.297,96.517,101.304,55.528,-225.289,167.464,743.673,66.16
68a9cd4637bac44f68cb52d4,C_3924,alive,2001,48.532,48.334,3.865,-12.418,8.714,-12.383,29.09,93.543,73.489,66.642,0.0,-16.283,25.155,7.325,34.422,73.489,7.325,85.907
68a9cd4637bac44f68cb6c6f,C_4714,alive,2013,5.942,12.117,2.185,-0.435,0.0,-2.996,4.239,9.1469,20.337,13.9,2.0,-2.62,8.22,9.732,-28.945,20.337,12.071,20.772
68a9cd4637bac44f68cb9bf1,C_6090,alive,2008,64.148,146.414,3.02,39.363,6.742,23.009,37.528,33.8048,191.054,101.158,4.824,36.343,44.64,30.645,37.633,191.054,44.102,151.691
68a9cd4637bac44f68cb9ab4,C_6057,alive,2009,55.922,126.309,10.848,28.381,20.54,8.257,25.433,39.636,165.772,186.638,11.262,17.533,39.463,109.374,16.433,165.772,120.987,137.391
68a9cd4637bac44f68cad10a,C_412,alive,2016,2841.0,6583.0,247.0,1333.0,1245.0,496.0,865.0,7351.3888,8284.0,9599.0,4717.0,1086.0,1701.0,2896.0,-779.0,8284.0,8931.0,6951.0
68a9cd4637bac44f68cb6afb,C_4674,alive,2012,7.162,16.99,2.085,2.346,0.037,1.051,4.13,57.4851,29.07,29.316,9.862,0.261,12.08,6.451,-163.648,29.07,16.313,26.724
68a9cd4637bac44f68cbac00,C_6556,failed,2014,52.599,181.75,81.169,71.547,0.0,-39.494,19.606,433.1036,334.959,591.784,350.143,-9.622,153.209,63.356,-1107.437,334.959,441.448,263.412
68a9cd4637bac44f68cb7017,C_4820,alive,2004,5.425,0.564,0.036,-2.8,0.393,-2.831,0.177,48.2832,0.864,5.586,0.0,-2.836,0.3,0.517,-24.382,0.864,0.517,3.664
68a9cd4637bac44f68cb1b13,C_2070,alive,2017,7.507,4.306,0.904,0.662,2.05,-0.168,1.494,48.134,10.431,34.299,8.639,-0.242,6.125,2.064,0.978,10.431,10.704,9.769
68a9cd4637bac44f68cb81df,C_5311,alive,2016,77.073,801.413,64.275,129.289,9.907,45.557,14.698,877.6476,993.052,708.879,148.0,65.014,191.639,125.698,208.697,993.052,433.982,863.763
68a9cd4637bac44f68cb4de6,C_3723,alive,2009,28.673,69.092,4.746,14.157,0.351,9.622,22.999,124.0078,100.676,126.075,9.331,9.411,31.584,27.183,-26.177,100.676,51.271,86.519
68a9cd4637bac44f68cb0ed6,C_1752,alive,1999,188.886,78.439,9.071,-4.36,46.112,-20.332,23.466,110.4866,93.666,299.814,16.069,-13.431,15.227,18.76,54.451,93.666,42.838,98.026
68a9cd4737bac44f68cbc4fb,C_7271,alive,2003,17.557,257.766,16.126,42.806,4.357,15.734,2.318,486.6059,328.607,210.213,36.206,26.68,70.841,35.07,11.571,328.607,76.572,285.801
68a9cd4637bac44f68cb4f0d,C_3755,alive,2001,2.586,6.517,3.778,7.307,0.0,5.417,1.256,46.1689,15.458,40.892,0.143,3.529,8.941,6.757,-50.301,15.458,6.9,8.151
68a9cd4637bac44f68cb6bf0,C_4701,alive,2007,54.198,56.171,5.702,-3.574,0.0,-15.445,1.409,270.316,52.597,71.051,0.0,-9.276,-3.574,6.126,-95.198,52.597,6.247,56.171
68a9cd4737bac44f68cbc953,C_7402,alive,2006,392.151,658.698,14.427,116.12,201.662,31.185,158.564,725.4215,1067.57,890.569,419.333,101.693,408.872,114.94,-240.78,1067.57,569.89,951.45
68a9cd4637bac44f68cb1d3a,C_2138,alive,2005,615.606,764.529,24.247,273.88,167.132,164.624,168.831,2103.6089,1565.681,788.654,0.0,249.633,801.152,243.346,747.7,1565.681,260.467,1291.801
68a9cd4637bac44f68caf422,C_1163,alive,2012,9492.0,8524.0,6262.0,13721.0,1344.0,4598.0,4916.0,61710.4275,24172.0,64210.0,7023.0,7459.0,15648.0,7290.0,37488.0,24172.0,24162.0,10451.0
68a9cd4637bac44f68cb7353,C_4905,alive,2003,5.119,15.255,0.226,0.214,2.566,0.132,1.374,2.2976,19.728,7.542,0.0,-0.012,4.473,1.413,0.257,19.728,1.492,19.514
68a9cd4637bac44f68cb7995,C_5071,alive,2014,16.506,6.924,6.079,-5.281,0.0,-12.011,7.127,74.5831,27.625,55.779,10.083,-11.36,20.701,14.3,-59.574,27.625,30.139,32.906
68a9cd4737bac44f68cbd6a3,C_7854,alive,2012,0.346,0.009,0.035,-1.805,0.013,-2.036,0.021,15.1101,0.009,0.7,0.0,-1.84,0.0,0.792,-2.447,0.009,0.792,1.814
68a9cd4637bac44f68cb7b3c,C_5122,alive,2006,282.946,467.492,36.314,92.997,46.885,-2.103,80.413,357.9373,611.368,730.206,340.687,56.683,143.876,135.175,12.681,611.368,634.273,518.371
68a9cd4637bac44f68cb160f,C_1941,alive,2007,27.651,32.841,1.154,0.52,11.664,-1.928,9.406,23.3349,51.345,48.18,9.536,-0.634,18.504,11.536,-19.607,51.345,23.134,50.825
68a9cd4637bac44f68cb24d6,C_2336,alive,2000,23.234,69.537,2.094,4.955,3.644,0.715,13.222,7.3343,83.545,62.785,26.37,2.861,14.008,9.692,0.289,83.545,43.147,78.59
68a9cd4637bac44f68cb0345,C_1502,alive,2002,9.435,9.935,0.515,-2.794,5.438,-14.401,2.455,1.167,21.671,15.436,4.516,-3.309,11.736,6.394,-46.09,21.671,12.872,24.465
68a9cd4637bac44f68caee06,C_1034,alive,2007,2.385,2.921,0.114,-0.243,0.661,-0.293,0.371,2.3168,4.634,2.826,0.0,-0.357,1.713,0.508,0.163,4.634,0.508,4.877
68a9cd4637bac44f68cba12f,C_6243,alive,2018,4.017,0.271,0.016,-2.149,0.0,-1.667,3.911,3450.5897,0.377,4.765,0.0,-2.165,0.106,2.396,-2.05,0.377,2.441,2.526
68a9cd4637bac44f68cac466,C_145,alive,2015,9268.0,12480.0,1741.0,1819.0,2917.0,-1967.0,3217.0,20167.55,15742.0,24080.0,3890.0,78.0,3262.0,2775.0,8609.0,15742.0,7698.0,13923.0
68a9cd4637bac44f68cade0a,C_703,alive,2002,11.021,9.852,11.51,5.561,0.0,-9.807,3.342,5.4652,25.711,85.58,19.916,-5.949,15.859,44.544,-382.87,25.711,77.137,20.15
68a9cd4637bac44f68cb1da8,C_2149,alive,2008,294.262,335.44,20.881,101.198,159.976,44.561,96.515,694.8346,742.183,931.661,196.19,80.317,406.743,74.914,296.439,742.183,399.927,640.985
68a9cd4637bac44f68cb9b6f,C_6079,alive,2000,40.452,23.354,0.536,-0.995,0.0,0.026,3.09,34.1854,34.135,44.617,0.0,-1.531,10.781,3.452,14.159,34.135,3.452,35.13
68a9cd4637bac44f68cb99e2,C_6030,alive,2010,9.37,4.522,0.543,0.816,0.541,-0.122,5.038,36.8893,20.476,18.267,1.04,0.273,15.954,7.928,-178.678,20.476,11.13,19.66
68a9cd4637bac44f68cba763,C_6418,alive,2000,3.722,10.167,0.849,-15.246,0.0,-19.155,0.474,4.4188,7.202,9.223,0.325,-16.095,-2.965,2.943,-65.31,7.202,3.421,22.448
68a9cd4637bac44f68cb7768,C_5011,alive,2005,554.168,938.239,186.922,570.221,0.0,111.099,408.564,5558.8119,2078.155,4766.14,2503.526,383.299,1139.916,591.996,263.208,2078.155,3390.144,1507.934
68a9cd4637bac44f68cb8220,C_5319,alive,2015,330.368,610.389,17.038,129.042,283.099,70.528,7.076,733.1194,943.104,442.372,3.149,112.004,332.715,105.19,636.583,943.104,131.526,814.062
68a9cd4637bac44f68cb7e09,C_5206,alive,2005,100.006,435.921,5.021,3.1,0.0,-3.568,60.787,79.8674,514.274,138.083,0.094,-1.921,78.353,44.244,22.001,514.274,76.544,511.174
68a9cd4637bac44f68cb7093,C_4835,alive,2002,37.465,4.808,2.772,3.701,0.885,-6.476,11.421,190.2744,65.837,60.943,0.0,0.929,61.029,31.28,-126.766,65.837,31.28,62.136
68a9cd4637bac44f68cb93cd,C_5841,alive,2001,63.847,133.028,15.929,20.556,29.152,-4.336,25.773,30.7908,184.388,204.105,90.957,4.627,51.36,32.359,16.422,184.388,137.668,163.832
68a9cd4737bac44f68cbca6f,C_7442,alive,2008,11.446,3.29,4.02,-10.964,3.446,-13.902,5.455,76.8847,11.524,15.991,0.04,-14.984,8.234,6.174,-52.168,11.524,6.933,22.488
68a9cd4637bac44f68cb85f4,C_5431,alive,2012,933.209,2777.187,17.128,165.612,723.326,80.362,140.449,960.8708,3316.487,1492.702,286.876,148.484,539.3,721.304,146.558,3316.487,1064.601,3150.875
68a9cd4637bac44f68cb368c,C_3031,alive,2014,9.513,8.145,0.238,1.003,2.897,0.311,2.572,15.192,19.33,10.133,0.0,0.765,11.185,1.359,5.226,19.33,1.498,18.327
68a9cd4637bac44f68cae1c6,C_776,alive,2007,13.26,37.227,1.154,-0.866,4.583,-1.321,5.953,10.1817,53.853,20.2,3.478,-2.02,16.626,4.168,-2.78,53.853,8.259,54.719
68a9cd4637bac44f68cb97f3,C_5970,alive,2003,0.246,0.017,0.029,0.092,0.079,0.272,0.134,2.3164,0.395,0.84,0.221,0.063,0.378,0.076,-1.487,0.395,0.297,0.303
68a9cd4637bac44f68cb61ae,C_4359,alive,2017,7.779,9.722,0.1,1.307,2.28,2.041,3.114,9.2658,17.743,9.55,0.098,1.207,8.021,4.814,-108.424,17.743,4.912,16.436
68a9cd4637bac44f68cb7c45,C_5152,alive,2008,581.593,1358.244,15.878,68.655,362.234,28.865,55.274,312.5241,1654.956,1056.79,183.377,52.777,296.712,404.476,249.785,1654.956,640.749,1586.301
68a9cd4637bac44f68caeca2,C_1010,alive,2009,1.362,1.697,1.677,2.948,0.0,0.154,0.867,8.1586,8.96,11.711,13.915,1.271,7.263,3.434,-8.806,8.96,17.654,6.012
68a9cd4637bac44f68cb3ad4,C_3191,alive,1999,31.469,26.588,13.702,20.83,0.0,-30.715,11.158,11.0097,57.323,348.801,0.0,7.128,30.735,15.22,-230.026,57.323,440.759,36.493
68a9cd4737bac44f68cbee0f,C_8864,alive,2014,0.296,1.903,0.016,-1.731,0.0,-3.552,0.136,5.4135,0.172,0.345,0.974,-1.747,-1.731,1.287,-4.264,0.172,2.591,1.903
68a9cd4637bac44f68cb3a4a,C_3165,alive,2017,23.031,2.19,2.133,1.615,0.0,0.686,1.332,34.76,6.31,36.304,0.0,-0.518,4.12,0.26,33.498,6.31,4.182,4.695
68a9cd4637bac44f68cb9af6,C_6066,alive,2002,0.479,2.552,0.745,0.048,0.0,-0.787,0.212,2.4167,5.047,1.259,0.154,-0.697,2.495,3.134,-37.466,5.047,3.288,4.999
68a9cd4737bac44f68cbe870,C_8568,alive,2010,78.936,68.471,5.703,7.974,0.0,-0.626,9.135,535.1551,98.052,141.868,0.159,2.271,29.581,15.957,-45.347,98.052,39.549,90.078
68a9cd4637bac44f68cb2c03,C_2577,alive,2018,1877.825,2804.623,340.163,868.656,473.327,140.217,810.359,3153.0426,4568.507,6630.54,3985.904,528.493,1763.884,690.622,-408.982,4568.507,4873.772,3699.851
68a9cd4637bac44f68cb4cce,C_3700,alive,2002,248.742,324.28,16.331,24.699,224.019,1.401,8.236,38.3501,442.66,307.718,44.942,8.368,118.38,136.146,57.108,442.66,184.85,417.961
68a9cd4737bac44f68cbe420,C_8370,alive,2011,110.306,143.478,16.113,58.184,28.809,-1.304,17.382,339.0019,232.431,402.091,0.0,42.071,88.953,20.827,100.638,232.431,71.586,174.247
68a9cd4637bac44f68cb939e,C_5834,failed,2007,18.729,3.511,1.876,-1.11,0.0,-5.539,0.925,72.466,6.921,66.363,0.0,-2.986,3.41,13.114,-10.365,6.921,16.381,8.031
68a9cd4637bac44f68caea47,C_962,alive,2006,272.328,216.257,7.863,62.823,40.48,39.323,100.129,589.1054,396.785,324.123,8.99,54.96,180.528,130.798,164.767,396.785,154.802,333.962
68a9cd4637bac44f68cb96fa,C_5941,alive,2000,1.635,4.106,2.368,0.98,0.0,-24.917,0.456,4.7579,12.458,9.191,12.104,-1.388,8.352,3.075,-31.349,12.458,15.845,11.478
68a9cd4637bac44f68cb7a7e,C_5098,alive,2010,512.162,476.902,25.416,75.613,43.23,47.049,141.528,497.7704,747.268,633.406,89.458,50.197,270.366,124.91,115.596,747.268,220.998,671.655
68a9cd4637bac44f68cb9369,C_5828,alive,2013,0.59,2.233,0.227,-1.581,0.0,-1.928,0.0,32.5475,0.652,1.861,1.287,-1.808,-1.581,1.754,-59.437,0.652,3.041,2.233
68a9cd4737bac44f68cbc8ff,C_7393,alive,2016,261.013,63.605,14.472,-2.315,0.0,-18.966,55.464,1070.0256,206.718,386.501,0.0,-16.787,143.113,136.288,-307.973,206.718,149.64,209.033
68a9cd4637bac44f68cb7727,C_5002,alive,1999,19.924,9.284,1.327,1.089,0.0,-0.596,10.447,23.5585,29.421,26.784,0.262,-0.238,20.137,9.374,-6.94,29.421,9.636,28.332
68a9cd4637bac44f68cadc95,C_662,alive,2012,18.324,67.248,3.539,5.863,4.956,1.134,10.46,41.6522,137.345,47.756,5.314,2.324,70.097,14.047,19.274,137.345,23.698,131.482
68a9cd4637bac44f68cb7366,C_4907,alive,1999,398.336,2690.26,45.635,122.954,0.0,45.773,299.599,419.3088,2813.214,831.408,0.0,77.319,122.954,363.359,276.899,2813.214,540.453,2690.26
68a9cd4737bac44f68cbce03,C_7558,alive,2005,16.223,13.999,12.411,38.962,0.0,21.913,1.601,337.125,55.455,286.447,135.0,26.551,41.456,4.636,6.458,55.455,141.796,16.493
68a9cd4637bac44f68cad18d,C_422,alive,2007,739.0,1831.8,130.6,467.6,16.0,874.7,367.0,5019.04,2299.4,3395.9,97.2,337.0,467.6,1526.2,2995.7,2299.4,2236.8,1831.8
68a9cd4637bac44f68cba69a,C_6397,alive,2017,1459.308,299.513,56.871,633.936,29.834,420.761,291.924,7546.3326,2090.041,2480.8,0.0,577.065,1790.528,934.601,1211.765,2090.041,1251.408,1456.105
68a9cd4637bac44f68cadf28,C_724,alive,2004,19.669,97.477,0.461,1.833,0.0,0.883,16.783,21.2323,116.353,24.743,0.0,1.372,18.876,5.861,15.536,116.353,5.978,114.52
68a9cd4637bac44f68cb84cc,C_5401,alive,2001,328.772,348.539,50.353,171.194,0.0,75.786,154.557,1626.088,780.159,591.435,20.893,120.841,431.62,93.592,279.727,780.159,122.645,608.965
68a9cd4637bac44f68cb98a0,C_5990,alive,2004,301.636,55.213,23.427,63.17,2.506,26.293,75.353,1066.7798,289.893,598.902,0.0,39.743,234.68,102.395,59.585,289.893,117.322,226.723
68a9cd4637bac44f68cb2360,C_2300,alive,2001,7877.0,25422.0,239.0,2510.0,278.0,1246.0,2269.0,71528.98,31168.0,13535.0,520.0,2271.0,5746.0,7519.0,1338.0,31168.0,8841.0,28658.0
68a9cd4737bac44f68cbd6a7,C_7854,alive,2016,9.656,0.773,0.209,-9.731,0.318,-10.191,0.131,97.1955,1.457,11.823,0.009,-9.94,0.684,0.904,-24.919,1.457,0.913,11.188
68a9cd4637bac44f68cb12af,C_1852,alive,2003,25.761,6.223,0.206,-1.446,0.268,0.867,0.366,70.9857,4.777,29.366,0.0,-1.652,-1.446,3.182,-32.779,4.777,8.448,6.223
68a9cd4737bac44f68cbe6ed,C_8499,alive,2013,0.382,0.041,0.149,-8.637,0.122,-9.406,0.097,59.3833,0.468,0.593,0.0,-8.786,0.427,3.469,-28.697,0.468,3.811,9.105
68a9cd4637bac44f68cb9c61,C_6103,alive,2012,3.375,9.592,0.398,1.622,0.301,0.55,2.182,1.9064,16.928,8.435,0.96,1.224,7.336,2.462,-15.116,16.928,3.625,15.306
68a9cd4637bac44f68cb184f,C_1997,alive,2017,170.835,465.876,103.69,141.46,0.0,75.173,70.686,1944.292,607.336,789.127,0.0,37.77,141.46,75.321,694.174,607.336,214.482,465.876
68a9cd4637bac44f68cbbec9,C_7098,alive,2018,397.134,363.443,51.35,102.558,100.868,37.729,204.974,2470.1154,787.309,1081.242,135.417,51.208,423.866,204.58,186.6,787.309,401.625,684.751
68a9cd4637bac44f68cb15ee,C_1938,alive,2005,95.022,305.831,31.376,55.049,0.749,13.139,67.05,182.9879,360.88,293.441,39.693,23.673,55.049,41.555,106.089,360.88,128.679,305.831
68a9cd4737bac44f68cbd33e,C_7723,alive,2012,161.467,139.124,10.2,-1.006,33.504,-15.153,18.99,667.215,242.132,311.949,14.013,-11.206,103.008,39.232,-344.511,242.132,114.358,243.138
68a9cd4637bac44f68cb19d4,C_2033,alive,2003,136.004,51.308,8.746,6.665,13.665,-0.559,19.709,241.1667,127.036,172.084,24.706,-2.081,75.728,22.015,-66.268,127.036,48.426,120.371
68a9cd4737bac44f68cbc86d,C_7374,failed,2003,69.215,22.286,0.736,-18.661,0.0,-20.975,3.0,169.7925,3.625,84.175,1.487,-19.397,-18.661,8.646,-44.092,3.625,14.025,22.286
68a9cd4737bac44f68cbc682,C_7316,alive,2008,0.349,8.439,0.076,-7.936,0.052,-7.482,0.172,21.3318,0.503,0.554,3.524,-8.012,-7.936,5.033,-24.756,0.503,8.9,8.439
68a9cd4637bac44f68cb8a47,C_5559,alive,2004,15.281,29.849,1.009,4.124,6.692,1.763,7.31,23.7825,43.61,43.24,11.236,3.115,13.761,7.258,21.742,43.61,18.65,39.486
68a9cd4637bac44f68cb62ce,C_4399,alive,2002,409.2,1699.0,54.8,288.8,188.4,195.2,197.1,1062.8555,2090.5,1262.8,47.3,234.0,391.5,305.8,403.6,2090.5,495.0,1801.7
68a9cd4637bac44f68cb8722,C_5462,alive,2008,1184.786,427.23,56.555,87.238,93.452,38.894,142.414,869.4263,902.448,2024.594,798.0,30.683,475.218,179.339,-4631.454,902.448,1025.645,815.21
68a9cd4637bac44f68cad828,C_555,alive,2005,44.572,5.107,3.172,-11.748,0.0,-14.261,4.364,369.9627,21.008,64.217,3.717,-14.92,15.901,9.261,-1072.146,21.008,13.376,32.756
68a9cd4737bac44f68cbc255,C_7197,alive,2005,110.474,19.103,0.689,17.361,5.245,13.801,9.495,321.9347,75.62,111.958,0.0,16.672,56.517,12.156,21.631,75.62,14.781,58.259
68a9cd4637bac44f68cacda7,C_342,alive,1999,6480.0,5571.0,438.0,5233.0,1076.0,2431.0,1798.0,143969.2438,19805.0,21623.0,854.0,4795.0,14234.0,9856.0,19281.0,19805.0,12110.0,14572.0
68a9cd4637bac44f68cb21f2,C_2263,alive,2005,199.841,111.427,4.4,35.853,48.631,15.263,84.454,363.7259,273.533,240.91,9.437,31.453,162.106,68.757,116.376,273.533,80.72,237.68
68a9cd4637bac44f68cba44b,C_6332,alive,2001,185.311,962.547,16.3,6.471,0.0,-7.303,15.665,1303.9012,1171.753,262.19,0.0,-9.829,209.206,87.296,-1544.341,1171.753,90.134,1165.282
68a9cd4637bac44f68cb2c16,C_2581,alive,2013,0.621,1.137,0.006,-0.145,0.0,-0.151,0.204,5.8954,0.992,0.863,0.0,-0.151,-0.145,0.778,-0.208,0.992,0.778,1.137
68a9cd4637bac44f68caf4d8,C_1177,alive,2005,1073.6,5431.6,186.1,516.6,120.1,211.0,633.2,2427.174,5948.2,4898.9,1350.8,330.5,516.6,950.6,660.3,5948.2,3523.1,5431.6
68a9cd4637bac44f68cb62e6,C_4401,alive,2001,0.09,0.011,0.0,-0.052,0.09,-0.052,0.0,16.1406,0.015,0.09,0.0,-0.052,0.004,0.172,-1.258,0.015,0.172,0.067
68a9cd4637bac44f68cb4e9e,C_3747,alive,2006,48.809,70.605,9.51,17.335,0.0,5.325,30.93,353.9798,87.94,157.243,23.625,7.825,17.335,23.545,5.178,87.94,50.336,70.605
68a9cd4637bac44f68cad4ee,C_494,alive,2017,2558.745,2397.817,116.762,420.256,884.273,2.652,856.711,5490.4659,3660.831,4910.474,1499.658,303.494,1263.014,1242.908,2998.474,3660.831,3239.52,3240.575
68a9cd4637bac44f68cafff7,C_1432,alive,2016,1641.8,4339.6,417.6,1656.8,905.7,592.3,438.7,14375.1168,7388.5,15639.7,4445.5,1239.2,3048.9,1832.6,1097.1,7388.5,8789.5,5731.7
68a9cd4637bac44f68cb91fc,C_5788,alive,2013,9.375,19.272,0.392,-19.244,0.0,-19.067,0.0,36.9798,0.028,23.089,0.0,-19.636,-19.244,3.644,-112.969,0.028,3.72,19.272
68a9cd4637bac44f68cb3bc8,C_3228,alive,2002,415.067,499.552,18.537,-9.275,114.773,-63.971,162.603,242.3344,653.098,472.908,0.0,-27.812,153.546,149.116,157.708,653.098,151.405,662.373
68a9cd4637bac44f68cae672,C_882,alive,2001,670.202,3514.641,44.396,72.363,0.0,16.549,539.692,782.9198,4256.892,1039.381,0.0,27.967,742.251,348.189,632.16,4256.892,432.226,4184.529
68a9cd4737bac44f68cbe059,C_8221,alive,2018,1293.0,6206.0,213.0,806.0,380.0,289.0,169.0,3466.2744,7124.0,3907.0,1167.0,593.0,918.0,496.0,-226.0,7124.0,2039.0,6318.0
